"age","inc","educ","fsize","marr","twoearn","db","pira","hown"
33,41715,18,4,1,1,0,1,1
59,10422,12,6,1,0,0,0,0
28,21675,12,2,0,0,0,0,0
26,23556,16,4,1,0,0,0,0
28,70323,17,2,1,1,0,1,1
26,15609,15,1,0,0,0,0,0
28,39609,14,3,1,1,0,0,1
32,29520,13,3,1,1,0,0,0
37,41514,12,4,1,1,0,0,1
32,12264,11,2,0,0,0,0,0
40,82251,18,5,1,0,0,0,1
29,31569,17,4,1,0,0,0,1
38,5607,12,3,0,0,0,0,1
27,22296,16,1,0,0,0,0,0
44,34890,13,5,1,1,0,0,1
40,17106,12,2,1,0,0,0,1
60,15894,12,2,1,0,0,1,1
31,19284,14,1,0,0,1,0,0
32,23718,16,1,0,0,0,1,0
28,17370,12,1,0,0,0,0,0
28,6984,12,3,0,0,0,0,0
38,55854,16,4,1,1,0,0,1
51,53670,13,2,1,1,0,1,1
58,24300,14,4,0,0,1,0,1
25,17418,12,5,1,0,0,0,1
26,24621,12,5,1,1,0,0,0
58,73686,12,3,1,1,0,1,1
42,19848,10,4,1,1,0,0,1
29,49200,17,2,1,1,0,0,1
33,63969,13,4,1,1,0,0,1
32,9690,10,2,0,0,0,0,1
60,26400,16,2,0,0,0,0,1
61,37452,12,3,1,0,0,0,1
53,27336,6,6,1,1,0,0,1
42,92775,16,5,1,0,0,0,1
62,29694,12,2,1,0,0,1,1
26,30342,15,1,0,0,0,1,0
33,46140,12,5,1,0,0,1,1
63,36633,11,6,1,1,1,1,1
52,10584,12,3,1,0,0,0,0
40,36177,12,2,1,1,0,1,1
29,30495,15,6,1,0,0,0,1
40,24645,12,5,1,1,0,0,1
44,72975,10,3,1,1,1,0,1
28,7920,13,1,0,0,0,0,0
39,10500,12,3,1,0,0,0,0
42,36075,12,5,1,1,0,0,1
35,77628,13,2,1,1,0,0,1
28,18144,10,5,1,0,0,0,1
32,53976,10,3,1,1,0,0,0
41,82524,12,2,1,0,0,1,1
30,62886,15,2,1,1,0,0,1
64,30108,12,2,1,1,1,0,1
37,59580,12,3,1,1,0,1,1
38,113508,18,3,1,1,0,1,1
35,44856,14,5,1,1,1,0,1
43,50484,12,3,0,0,0,1,1
50,16728,11,1,0,0,0,0,1
50,15360,12,3,0,0,1,0,1
59,25248,12,2,0,0,0,1,1
39,35295,14,3,0,0,0,0,1
30,18399,13,2,0,0,1,0,0
31,14877,12,5,1,0,0,0,1
31,21546,16,1,0,0,0,1,0
31,21240,12,4,1,0,0,0,0
30,18000,15,4,0,0,0,0,1
47,4860,16,1,0,0,0,0,1
60,10368,12,1,0,0,0,0,0
34,34680,16,1,0,0,0,1,1
29,44472,12,4,1,1,1,0,1
47,23883,11,3,0,0,1,0,0
41,69693,16,4,1,1,0,1,1
33,79713,18,1,0,0,0,0,0
27,48042,18,2,1,0,0,0,0
46,45531,12,3,1,1,0,1,1
47,7800,12,1,0,0,0,0,0
34,105246,14,2,1,1,0,1,1
36,67005,14,5,1,0,0,0,1
52,37830,12,2,1,1,1,0,1
46,51960,12,12,1,0,0,0,1
42,32130,17,4,1,1,1,0,1
38,135405,17,3,1,1,0,1,1
64,28830,18,1,0,0,0,0,1
44,37260,16,4,1,0,0,0,1
31,48420,14,2,1,1,0,0,1
38,37197,12,4,1,1,1,0,1
35,1920,12,4,1,0,0,0,0
36,56190,12,4,1,1,0,1,1
27,19800,12,1,0,0,0,0,0
61,25233,12,1,0,0,0,1,1
44,41961,13,4,1,0,0,0,0
29,51879,16,3,1,1,1,0,1
44,31527,16,4,1,0,0,0,1
30,28716,15,4,1,0,0,0,0
35,23268,12,2,0,0,0,0,0
46,19440,12,4,0,0,0,0,1
38,36654,11,4,1,1,0,0,1
47,12336,12,2,0,0,0,0,1
30,34041,12,2,1,1,0,0,1
29,35643,12,5,1,1,0,0,0
48,41007,12,2,1,1,1,0,1
49,53919,18,1,0,0,0,0,0
25,37692,12,3,1,1,0,0,1
49,19392,13,3,1,1,1,0,1
42,83616,12,1,0,0,1,1,0
53,10200,12,1,0,0,0,0,0
30,13350,12,4,1,0,0,0,1
32,10512,12,4,0,0,0,0,0
37,18429,12,3,0,0,0,0,1
35,16113,12,5,1,0,0,1,1
57,16830,16,2,0,0,0,0,0
36,20310,16,4,1,1,0,1,0
25,34953,12,2,1,1,0,0,1
25,30651,15,1,0,0,0,0,1
35,23073,12,3,0,0,0,1,1
28,21600,12,4,1,0,0,0,0
43,25068,14,4,0,0,1,0,0
37,94929,16,4,1,1,1,1,1
50,10362,12,1,0,0,0,0,0
47,8316,10,2,0,0,0,0,0
29,17280,16,1,0,0,1,0,0
29,10800,12,2,1,1,0,0,0
25,18150,9,5,1,0,0,0,0
27,7332,12,1,0,0,0,0,0
27,17520,12,4,1,0,0,0,1
27,15330,14,1,0,0,0,0,0
47,16980,14,1,0,0,0,1,1
25,16800,16,1,0,0,0,0,0
64,12642,10,2,0,0,0,0,1
40,27150,12,6,1,0,0,1,1
52,40041,14,3,0,0,0,0,1
25,20400,12,1,0,0,0,0,0
55,54360,16,2,1,1,0,1,1
25,7164,11,2,0,0,0,0,0
49,11730,4,6,1,0,0,0,0
34,4548,12,2,0,0,0,0,0
32,26973,12,5,1,0,0,0,1
33,24993,14,1,0,0,1,0,0
47,24015,12,5,1,0,0,0,1
27,21690,15,1,0,0,0,0,1
28,14460,16,3,0,0,0,0,0
54,21462,6,2,1,1,0,0,1
34,15330,10,1,0,0,0,0,0
40,20400,12,4,1,0,0,0,0
40,9300,5,9,1,0,0,0,0
38,13740,18,3,0,0,0,0,0
44,37644,14,3,1,1,0,0,1
35,26319,12,3,1,1,0,0,0
27,15291,14,1,0,0,0,0,0
35,43233,12,4,1,1,0,0,1
36,53460,16,3,1,1,1,0,1
38,27852,9,4,1,0,0,0,0
33,30966,13,3,1,0,0,0,1
42,52884,18,4,1,1,0,1,1
60,7650,3,2,0,0,0,0,0
61,18204,12,1,0,0,1,1,1
25,13506,12,1,0,0,0,0,0
62,16845,12,1,0,0,0,1,1
49,4632,12,7,0,0,0,0,0
40,29622,12,2,0,0,1,1,1
48,27660,12,1,0,0,0,1,1
33,15618,16,1,0,0,1,0,0
37,48000,17,3,0,0,0,0,0
32,46401,12,3,1,1,0,0,1
31,49434,16,2,1,1,0,0,0
45,44940,12,3,1,1,0,0,1
33,19800,6,4,1,0,0,0,0
54,9180,6,5,1,1,0,0,1
35,30300,18,2,0,0,0,0,1
39,50400,16,2,1,1,0,1,0
38,54765,14,4,1,0,0,0,1
38,94503,18,5,1,1,0,0,1
50,5610,14,1,0,0,0,0,0
34,35625,12,5,1,1,0,0,1
37,10566,11,6,1,0,0,0,1
38,18900,12,2,0,0,0,0,1
47,49086,12,3,1,1,0,1,1
37,69009,16,4,1,1,1,1,1
34,4815,12,1,0,0,0,0,0
31,36153,14,5,1,0,0,0,1
45,63366,12,4,1,1,0,0,1
46,56388,18,5,1,1,1,0,1
61,172092,12,2,1,0,0,1,1
35,114300,14,2,1,1,0,1,1
44,61455,12,4,1,1,1,1,1
43,21168,11,2,1,1,0,0,1
52,5742,12,1,0,0,0,0,1
31,21828,12,4,1,0,0,0,0
64,43272,12,2,1,0,0,1,1
33,16062,12,3,0,0,0,0,0
25,21879,16,1,0,0,0,0,0
57,38040,12,1,0,0,0,1,1
34,48078,18,1,0,0,1,1,1
34,102009,18,1,0,0,0,1,1
30,53400,12,3,1,1,1,1,0
47,14412,9,6,1,0,0,0,1
56,77430,16,5,1,1,0,1,1
36,43260,8,8,1,1,0,0,1
44,30840,8,3,1,1,0,1,1
45,79317,12,3,1,1,0,1,1
50,38400,12,2,1,1,0,1,1
57,17988,11,3,1,1,0,0,1
54,13797,9,1,0,0,1,0,1
33,32160,10,4,1,1,0,0,0
30,7650,12,4,1,0,0,0,0
35,23037,17,1,0,0,0,1,0
26,11460,9,4,1,1,0,0,0
26,19785,12,4,1,0,0,0,0
59,12906,13,1,0,0,0,0,0
41,15432,16,1,0,0,0,0,0
29,16194,12,3,0,0,0,0,1
34,17445,12,4,1,1,0,0,1
32,21420,11,4,1,0,0,0,1
27,9240,16,1,0,0,0,1,1
28,32034,12,2,1,0,0,0,1
59,32856,12,2,1,0,0,0,0
57,26832,12,2,1,0,1,0,1
37,27330,13,4,1,0,0,0,0
37,22482,14,1,0,0,0,0,0
28,33849,13,1,0,0,0,0,0
27,45219,18,1,0,0,0,0,0
46,28605,15,2,1,1,0,0,0
62,25020,12,2,0,0,1,1,0
26,13320,18,1,0,0,0,0,0
59,14415,5,2,1,1,0,0,1
60,3888,12,2,1,0,0,0,1
28,28887,18,2,1,1,0,0,0
29,39606,14,2,1,1,0,0,0
46,26964,12,1,0,0,1,0,0
35,18903,12,5,1,0,0,0,1
33,15708,12,2,0,0,0,0,1
26,18360,15,1,0,0,0,0,0
32,53796,17,5,1,0,0,0,0
59,33360,17,2,1,1,0,1,1
62,17919,12,2,0,0,1,0,0
42,7668,6,3,1,0,0,0,0
27,27810,14,2,1,1,0,0,1
60,15810,12,3,1,0,0,0,0
43,44016,13,1,0,0,0,1,1
60,47040,12,4,1,1,0,0,1
45,25320,12,2,0,0,0,0,1
41,19170,16,1,0,0,1,0,1
61,22659,12,2,1,1,0,1,1
40,25536,12,3,0,0,0,0,0
43,39120,12,4,0,0,1,0,1
48,2427,8,3,1,0,1,0,1
61,11844,15,3,1,0,0,0,0
34,8322,12,2,1,0,0,0,0
34,29250,18,1,0,0,0,0,1
25,17361,14,2,1,1,1,0,0
40,6783,9,1,0,0,0,0,1
36,28527,15,3,1,1,0,0,1
57,4875,12,1,0,0,0,0,0
64,39339,12,2,1,1,1,1,1
31,43476,9,4,1,1,0,0,1
48,30870,12,3,0,0,0,1,1
30,17430,12,1,0,0,0,0,0
51,27888,13,5,1,1,1,1,1
42,28515,12,6,1,0,0,0,1
55,8460,16,1,1,0,0,1,1
55,56598,17,4,1,1,0,0,1
37,19467,16,3,1,0,0,0,0
64,8172,8,3,0,0,1,1,0
46,14400,11,4,1,0,0,0,1
40,25194,13,3,0,0,0,0,0
31,8031,10,1,0,0,0,0,0
34,63600,17,1,0,0,0,0,0
62,39648,17,2,1,1,0,1,1
41,34794,16,1,0,0,1,0,0
31,42555,13,3,1,1,0,0,0
56,24672,12,1,0,0,0,0,0
39,7023,8,5,0,0,1,0,0
26,11118,13,3,0,0,0,0,0
33,18834,12,6,1,0,0,0,0
35,22473,15,4,1,1,0,0,1
57,74856,18,2,1,1,1,0,1
49,15741,12,2,0,0,0,0,1
41,48000,13,3,1,1,0,0,1
34,31833,12,4,1,1,0,1,0
35,21177,12,4,0,0,0,0,0
46,9120,10,5,1,0,0,0,0
25,18390,9,2,0,0,0,0,1
36,8964,12,3,0,0,0,1,1
48,61665,12,3,1,1,0,1,1
40,28044,13,4,1,1,1,0,1
39,13104,12,1,0,0,1,0,1
28,5550,12,1,0,0,0,0,0
31,8085,12,4,1,0,0,0,0
43,47358,13,4,1,1,0,1,1
35,12624,6,5,1,1,0,0,0
52,28191,11,3,1,0,1,0,1
32,29244,18,1,0,0,0,0,1
38,31956,12,3,0,0,0,0,0
46,48000,13,4,1,0,0,0,0
54,20580,14,4,1,0,0,0,1
53,35016,14,2,0,0,0,1,1
43,26367,16,2,0,0,0,1,1
28,30936,12,4,1,1,0,1,1
38,11082,17,4,0,0,0,0,0
63,33951,12,5,1,0,0,1,1
29,18480,12,2,0,0,0,0,0
44,17505,10,2,0,0,0,0,0
31,2736,12,1,0,0,0,0,0
38,18468,13,4,1,1,0,0,0
61,17508,14,1,0,0,1,1,0
44,16797,13,4,1,1,1,0,1
52,14460,1,3,1,0,0,0,1
60,36966,13,2,1,1,0,0,1
59,24660,12,2,0,0,0,1,1
34,44688,15,4,1,0,0,0,1
35,12114,12,3,0,0,0,0,1
64,17040,8,1,0,0,0,0,1
41,48615,15,4,0,0,1,0,1
38,12384,13,4,1,0,0,0,1
36,24297,12,2,1,1,0,0,1
29,22362,13,3,1,0,0,0,1
29,9120,12,4,1,0,0,0,1
53,14124,10,3,0,0,1,1,0
42,3579,16,2,0,0,0,1,1
31,17238,1,3,0,0,0,0,1
37,26553,12,2,0,0,1,0,1
56,37869,11,3,1,1,0,0,1
51,37971,15,2,1,0,0,1,1
40,132057,16,4,1,1,1,1,0
27,28800,12,1,0,0,0,0,0
40,15045,15,1,0,0,0,0,1
64,26946,14,2,0,0,0,0,1
59,33921,12,2,1,0,0,1,1
48,13050,13,1,0,0,1,0,0
27,39600,18,1,0,0,0,0,0
30,16413,14,3,1,1,0,0,0
63,71184,12,2,1,1,0,1,1
28,54894,16,2,1,1,0,0,0
29,9849,12,1,0,0,0,0,0
55,23346,12,3,1,0,0,0,1
30,11550,14,2,0,0,0,0,0
59,18204,14,1,0,0,1,0,1
31,28974,17,3,0,0,1,0,1
40,18696,12,2,0,0,0,0,0
25,16938,12,3,1,0,0,0,1
36,25500,9,5,1,1,0,0,0
62,35550,12,2,1,0,0,1,1
52,22848,12,1,0,0,0,0,0
29,4872,12,2,0,0,0,0,0
59,42948,12,2,1,1,0,0,1
31,8400,12,4,0,0,0,0,0
32,30630,10,4,1,1,0,0,0
40,56505,14,4,1,1,0,0,1
42,36666,18,3,1,1,0,0,1
43,7050,9,4,1,0,0,0,0
58,33915,1,2,1,0,0,1,1
26,8049,9,5,0,0,0,0,0
42,2952,4,3,0,0,0,0,0
33,52800,12,3,1,1,1,1,0
64,13737,11,1,0,0,0,0,1
38,36150,14,5,1,0,0,0,1
48,37080,12,4,1,1,0,0,1
63,16575,11,2,1,1,0,0,0
60,45471,16,2,0,0,0,1,1
40,35157,12,4,1,1,1,0,1
43,8880,14,4,0,0,0,0,0
58,49170,14,2,1,0,0,1,1
26,26475,16,1,0,0,0,0,0
30,58413,18,4,1,1,0,0,0
55,23208,12,3,1,0,0,0,0
32,67590,18,4,1,0,0,1,0
38,29640,13,4,1,1,1,0,1
34,73764,18,1,0,0,0,0,1
37,11040,13,4,1,0,0,0,0
44,27675,14,2,0,0,1,0,1
30,17349,18,1,0,0,0,0,0
54,8478,5,5,0,0,0,0,0
28,15315,16,1,0,0,0,0,0
58,20976,13,1,0,0,0,0,1
27,18006,13,1,0,0,0,0,0
57,23850,13,1,0,0,0,1,0
29,44748,16,2,1,1,0,0,1
58,16947,12,1,0,0,1,0,0
60,16149,12,2,0,0,1,0,1
35,31191,14,2,0,0,0,0,1
25,36168,12,3,1,1,1,0,1
34,92097,18,4,1,0,0,0,1
27,18000,18,1,0,0,0,1,0
27,13464,12,2,0,0,0,0,0
42,34227,16,4,1,0,0,0,0
37,12633,12,4,0,0,1,0,1
63,33432,12,7,1,0,1,0,0
50,60426,13,2,1,1,1,1,1
39,60030,15,5,1,0,0,0,1
59,31959,12,1,0,0,0,0,0
61,52806,12,3,1,0,0,1,1
51,43590,17,2,0,0,0,1,1
26,6168,14,4,1,1,0,0,0
39,24840,12,2,0,0,0,0,0
53,14343,11,2,0,0,0,0,1
36,5103,12,2,0,0,0,0,0
32,22392,16,1,0,0,0,1,0
33,76050,15,4,1,1,1,0,1
25,19680,11,4,1,0,0,0,1
30,40389,14,5,1,1,1,0,1
33,28203,12,4,1,1,0,0,1
48,107922,15,4,1,0,0,1,1
46,40224,12,1,0,0,1,0,0
41,79434,16,4,1,0,0,0,1
55,38613,10,4,1,1,0,0,0
28,25014,12,1,0,0,0,0,0
29,24384,16,2,1,1,0,0,0
31,19200,12,3,0,0,0,0,0
32,16575,12,3,0,0,0,0,1
44,61581,15,4,1,1,0,1,1
54,24900,12,3,0,0,0,1,1
28,11481,14,1,0,0,0,0,0
29,8058,14,2,0,0,0,0,0
30,21720,14,2,1,1,0,0,0
26,36309,16,4,1,1,0,0,0
38,19125,12,7,1,0,0,0,0
60,35859,16,2,0,0,0,1,1
46,13956,12,3,0,0,0,0,1
43,18366,12,4,1,0,0,0,1
41,25761,17,1,0,0,1,0,1
25,17850,12,1,0,0,0,0,0
64,12576,11,2,1,0,0,0,1
53,121836,12,3,1,1,0,1,1
60,27420,11,2,1,0,0,1,1
37,20406,18,4,1,0,0,1,0
27,25284,16,1,0,0,0,1,0
32,32451,4,6,1,1,0,0,0
28,17700,10,1,0,0,0,0,0
47,25926,12,3,1,1,0,0,1
26,15822,17,2,1,1,1,0,0
32,45780,14,3,1,1,0,0,1
26,32016,12,3,1,1,0,0,1
48,18696,12,2,0,0,0,0,0
42,35280,12,3,1,1,0,0,1
55,12240,11,1,0,0,0,0,0
46,19233,12,5,1,0,0,0,1
34,26985,13,2,0,0,1,0,1
31,17145,14,1,0,0,0,0,0
38,6750,14,2,0,0,0,1,0
28,19587,13,1,0,0,1,0,0
52,41697,12,2,1,1,1,0,1
39,20517,12,2,1,1,0,0,1
41,37440,12,3,1,1,0,0,1
34,5106,12,3,0,0,0,0,0
31,65259,18,2,1,1,0,1,1
47,51972,13,4,1,0,0,1,1
43,13743,12,1,0,0,0,0,0
25,33729,18,1,0,0,0,0,0
36,48351,12,4,1,1,0,0,0
64,10200,8,2,0,0,0,0,0
61,28650,12,2,0,0,0,1,1
41,13632,12,2,0,0,0,0,0
58,24804,12,2,0,0,0,1,1
55,51606,16,3,1,0,0,1,1
45,30240,14,3,0,0,0,0,1
30,31200,13,5,1,1,0,0,1
30,59253,14,2,1,1,0,0,1
49,16092,11,3,1,0,0,0,1
28,36060,14,1,0,0,1,0,0
61,16320,11,2,1,0,0,0,0
62,7338,16,1,0,0,0,0,0
30,58080,18,4,1,1,0,0,1
27,71598,15,2,1,1,0,0,1
58,36975,12,4,1,1,0,0,0
50,26640,5,4,1,0,0,0,1
25,51207,15,2,1,1,0,0,0
41,161550,18,2,1,1,1,1,1
25,41856,12,3,1,1,0,0,0
30,18639,12,2,0,0,0,0,0
40,43203,12,4,1,1,0,1,1
38,20340,14,4,1,0,0,0,1
47,106620,12,2,1,1,1,1,1
28,37296,15,3,1,1,0,0,0
26,26736,12,4,1,1,0,0,1
30,21660,12,2,0,0,0,0,0
41,16740,11,2,0,0,1,0,0
35,9063,11,7,0,0,0,0,0
40,26208,12,1,0,0,1,0,0
45,42576,16,1,0,0,1,0,0
48,8916,14,1,0,0,0,0,1
63,16500,12,3,1,1,0,0,0
33,9396,12,2,0,0,0,0,0
26,24300,12,1,0,0,0,0,1
39,23703,12,5,1,1,0,0,1
40,10260,12,1,0,0,0,0,0
54,28059,16,5,1,1,0,1,0
30,41412,14,3,1,1,0,0,1
51,8082,12,2,1,1,0,1,1
29,23274,12,3,0,0,0,0,0
31,52185,16,4,1,1,0,0,1
54,24714,6,3,1,1,0,0,1
33,10200,12,10,1,0,0,0,0
38,19227,15,3,0,0,1,0,0
29,9000,12,5,1,1,0,0,0
33,12000,16,2,0,0,1,0,1
52,39186,12,2,1,1,0,0,1
29,29670,16,3,1,1,1,0,0
61,59940,10,2,1,0,0,1,1
36,78549,18,2,1,1,0,0,1
34,47754,12,4,1,1,0,0,1
33,56808,18,1,0,0,1,1,1
26,23787,14,3,1,0,0,0,1
54,27870,12,4,1,0,0,0,1
57,25227,12,4,1,0,0,0,1
40,48240,17,6,1,0,1,0,1
29,16827,16,3,1,0,0,1,1
43,51663,12,3,1,1,1,0,0
32,28122,12,4,0,0,0,0,1
48,28296,15,2,1,0,1,0,1
58,12255,7,1,0,0,0,0,0
56,36420,18,1,0,0,1,0,1
40,19209,15,2,0,0,0,0,1
62,17805,12,3,1,0,0,0,1
62,23310,12,1,0,0,0,0,1
45,8880,6,3,1,0,0,0,0
38,117651,17,4,1,1,0,1,1
47,12240,11,1,0,0,0,0,0
25,13266,14,2,1,0,0,0,0
26,24900,18,2,0,0,0,0,1
43,42024,16,2,1,1,0,0,0
36,23595,13,2,0,0,1,0,0
32,19224,14,1,0,0,1,0,0
48,8670,10,1,0,0,0,0,0
31,39627,12,5,1,0,0,1,1
45,19677,10,4,1,0,0,0,0
56,25500,6,2,1,0,0,0,0
54,40902,12,2,0,0,0,1,1
41,14064,12,1,0,0,0,1,1
61,48033,18,2,0,0,1,1,1
31,20229,12,4,1,1,0,0,1
39,52077,12,5,1,1,0,1,1
30,66000,13,5,1,0,0,0,1
40,21420,12,1,0,0,0,0,1
43,52803,14,4,1,1,1,0,1
64,28908,18,1,0,0,0,1,1
64,32817,13,2,1,1,0,0,1
27,15660,12,3,1,0,0,1,1
31,47904,12,3,1,1,0,0,0
28,13770,14,1,0,0,0,0,1
51,12324,12,7,1,1,0,0,1
41,19641,12,3,0,0,0,0,1
38,6879,12,1,0,0,0,0,0
45,70035,10,2,0,0,0,0,0
59,20430,6,1,0,0,1,1,0
28,13428,12,2,1,0,0,0,0
61,179373,12,2,1,0,0,1,1
47,33933,12,5,1,1,0,0,1
35,5085,12,4,0,0,0,0,0
45,28500,18,4,1,0,0,1,0
31,20565,15,3,0,0,0,0,1
29,19140,12,2,0,0,0,0,0
28,30015,12,6,1,0,0,0,0
49,47019,18,3,0,0,1,0,1
59,6876,12,1,0,0,0,0,0
43,23892,12,6,1,1,1,0,0
27,26259,15,1,0,0,0,0,0
38,15321,12,1,0,0,0,0,0
49,89100,18,4,1,1,1,0,1
56,1188,8,1,0,0,0,1,0
61,16056,8,5,0,0,0,0,1
50,76260,17,3,1,1,1,1,1
26,2805,6,5,1,0,0,0,0
43,25200,15,1,0,0,0,0,0
31,31800,16,4,1,0,0,0,1
57,13362,6,1,0,0,0,0,1
36,26640,12,4,1,0,0,1,1
32,42987,16,3,0,0,1,1,1
30,37101,12,4,1,0,0,0,1
32,22080,10,3,1,1,0,0,0
51,17700,12,2,0,0,0,1,1
28,10500,12,1,0,0,0,0,0
34,45288,14,2,1,0,1,0,0
43,17520,12,2,0,0,0,0,0
57,27180,14,2,0,0,0,0,1
61,83301,18,2,1,1,1,1,1
55,60705,16,2,1,0,1,0,1
64,33651,12,1,0,0,1,0,1
35,28755,12,7,1,1,1,0,1
31,25845,11,1,0,0,0,0,0
49,20430,13,1,0,0,0,0,0
60,53277,13,2,1,0,0,1,1
29,13272,14,1,0,0,0,0,0
46,22410,12,3,0,0,0,0,1
55,26193,10,2,1,0,0,1,1
29,7977,12,4,0,0,0,0,1
36,31869,16,1,0,0,0,1,0
64,21372,12,3,1,0,0,0,1
60,23568,11,3,0,0,1,1,1
27,16200,12,1,0,0,0,0,0
38,9480,8,1,0,0,0,1,1
27,28575,12,1,0,0,0,0,0
57,16305,13,3,1,0,1,0,1
44,48300,16,3,1,0,0,1,1
38,13449,12,2,1,0,0,0,1
33,23601,10,4,0,0,1,0,0
28,28806,15,3,1,1,0,0,0
32,38808,12,2,1,1,0,0,0
62,11394,14,1,0,0,1,0,1
38,55419,13,5,1,1,0,1,1
32,69720,15,3,1,1,1,0,0
29,46839,16,3,1,1,0,0,1
49,15300,15,1,0,0,0,0,0
26,37476,13,2,1,1,1,0,0
47,58407,12,4,1,1,0,1,1
32,25224,12,4,1,1,0,0,1
37,32385,10,4,1,1,0,0,0
30,30342,12,5,1,1,0,0,0
40,36015,18,1,0,0,1,0,0
43,10500,8,5,1,0,0,0,0
34,48786,13,4,1,1,0,1,1
61,52854,13,2,1,1,0,1,1
38,99996,12,4,1,0,0,0,1
56,14748,12,1,0,0,0,0,1
48,44361,14,6,1,0,0,0,1
53,14994,2,1,0,0,1,0,0
41,57657,3,3,1,0,0,1,1
29,20313,12,3,1,0,0,0,0
30,13980,12,3,0,0,0,0,0
48,26958,13,3,1,0,0,0,0
41,38844,12,4,1,1,0,0,0
38,30396,12,3,0,0,0,0,1
43,15330,10,5,1,0,0,0,0
25,31803,13,1,0,0,0,0,0
63,14400,15,4,0,0,0,0,1
25,49026,12,3,1,1,0,0,1
37,28065,14,4,1,1,0,0,1
41,48000,18,1,0,0,0,0,0
57,20091,13,3,1,0,0,0,1
42,43350,15,5,1,0,0,0,1
55,55752,18,2,0,0,1,1,1
29,21840,9,4,1,0,0,0,1
38,25164,12,6,1,1,0,0,0
54,8580,10,1,0,0,0,0,1
45,7500,18,1,0,0,0,0,0
37,27072,9,5,1,1,0,0,0
60,17328,14,2,0,0,0,0,1
25,16266,13,2,1,1,0,0,0
39,16200,13,4,1,1,0,1,0
28,22500,16,1,0,0,0,0,0
30,37800,12,5,1,0,0,0,1
44,66579,15,3,0,0,0,0,1
52,30870,13,3,1,1,0,0,1
26,37608,18,1,0,0,0,0,0
34,28935,12,3,1,0,0,0,1
52,32826,14,6,1,0,0,1,1
33,6375,12,1,0,0,0,0,1
34,19110,17,1,0,0,0,0,0
26,22305,12,4,1,1,0,0,0
39,74649,18,4,1,1,1,0,1
48,45165,12,3,1,1,0,0,1
38,17694,12,1,0,0,0,0,0
40,15594,16,2,0,0,0,0,1
37,18048,14,1,0,0,0,0,0
33,6900,3,4,1,0,0,0,0
38,30003,13,4,1,1,0,1,1
37,14850,16,1,0,0,0,0,0
28,44376,15,4,1,1,1,0,1
55,36600,14,2,1,0,0,0,0
56,28260,16,1,0,0,0,1,0
42,18423,8,4,1,1,0,0,0
33,50862,10,4,1,0,0,1,1
61,64050,12,2,1,1,1,1,1
33,11196,12,3,0,0,0,0,0
35,21606,13,2,1,1,1,1,1
26,10626,9,1,0,0,0,0,0
36,19200,14,3,0,0,0,0,1
39,32100,16,1,0,0,1,1,1
27,25500,14,1,0,0,0,0,0
64,30432,13,2,1,0,0,1,0
57,82290,14,2,1,0,0,1,1
40,53091,12,3,1,1,0,0,1
64,6450,11,3,0,0,0,0,1
46,58992,18,1,0,0,1,1,1
33,17796,12,3,0,0,0,0,0
27,30195,12,3,1,1,0,0,0
36,10200,13,2,0,0,0,0,0
37,35730,13,3,1,1,0,0,1
28,23970,15,4,1,1,0,0,0
47,10542,12,2,1,0,0,0,1
41,18675,14,2,0,0,0,0,1
25,18999,13,2,0,0,0,0,0
49,40512,12,3,1,0,0,0,0
26,15219,12,2,0,0,0,0,0
43,38490,12,3,1,1,1,0,1
58,4242,12,1,0,0,0,0,0
40,52998,18,1,0,0,1,0,1
32,34233,15,4,1,1,0,0,0
27,17706,12,1,0,0,0,0,0
31,5358,12,5,1,0,0,0,0
61,14760,15,2,0,0,1,0,1
25,28728,9,4,1,1,0,0,0
47,16407,11,2,1,1,0,0,1
46,44220,12,3,1,1,0,1,1
51,21969,14,1,0,0,0,0,0
46,18000,12,3,1,0,0,0,0
30,19446,13,4,1,0,0,0,0
28,51660,18,1,0,0,0,0,1
34,12291,12,1,0,0,0,0,0
29,17595,14,1,0,0,0,1,0
30,39948,13,3,1,1,1,0,1
38,28050,12,4,1,0,0,0,1
35,13704,12,6,1,0,0,1,1
61,23562,15,1,0,0,0,0,1
26,20430,16,1,0,0,0,0,0
37,26550,15,2,1,1,0,0,1
63,80796,12,2,1,1,0,1,1
34,4350,14,1,0,0,0,1,1
60,10665,16,2,0,0,1,0,1
60,18402,8,5,0,0,1,0,1
40,50076,18,2,1,1,1,0,1
35,27792,14,5,1,1,1,0,0
40,41535,12,4,1,0,0,1,1
37,17580,10,5,0,0,0,0,1
36,3246,4,3,0,0,0,0,1
36,30837,12,3,1,1,0,0,0
29,25209,2,5,1,1,0,0,0
42,10200,9,1,0,0,0,0,1
31,16560,12,1,0,0,0,0,0
48,26349,6,3,1,1,1,0,1
30,22722,16,1,0,0,0,0,0
27,12093,14,1,0,0,0,0,0
26,15450,12,3,0,0,0,0,1
28,68229,18,1,0,0,0,0,1
45,33840,12,1,0,0,0,0,0
56,29856,12,1,0,0,1,0,1
39,21996,14,1,0,0,0,0,1
29,26418,16,1,0,0,0,0,0
58,34800,18,1,0,0,1,1,1
39,12132,12,4,1,0,0,0,1
53,19956,16,1,0,0,0,0,0
53,22614,16,1,0,0,0,0,1
30,8247,5,4,0,0,0,0,0
63,74199,17,2,1,0,1,0,1
47,20400,12,6,1,0,0,0,1
53,4950,10,2,1,0,0,0,1
